Input.Video,Answer.1start,Answer.1end,Answer.1action,Answer.1justification,Answer.2start,Answer.2end,Answer.2action,Answer.2justification,Answer.3start,Answer.3end,Answer.3action,Answer.3justification,Answer.4start,Answer.4end,Answer.4action,Answer.4justification,Answer.5start,Answer.5end,Answer.5action,Answer.5justification,Answer.6start,Answer.6end,Answer.6action,Answer.6justification,Answer.7start,Answer.7end,Answer.7action,Answer.7justification,Answer.8start,Answer.8end,Answer.8action,Answer.8justification,Answer.9start,Answer.9end,Answer.9action,Answer.9justification,Answer.10start,Answer.10end,Answer.10action,Answer.10justification,Answer.11start,Answer.11end,Answer.11action,Answer.11justification,Answer.12start,Answer.12end,Answer.12action,Answer.12justification,Answer.13start,Answer.13end,Answer.13action,Answer.13justification,Answer.14start,Answer.14end,Answer.14action,Answer.14justification,Answer.15start,Answer.15end,Answer.15action,Answer.15justification
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/288874ba-568faa6f.mov,0,19,The car is moving at a decent speed down the street,because traffic is flowing.,20,26,The car pulls a U turn,because there is no oncoming traffic and the road is wide.,27,40,The car slows to a stop in the bike lane,because it has reached its destination.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/288874ba-d525a879.mov,0,8,The car is stopped,Traffic ahead of the car is stopped at an intersection.,8,14,The car is slowly pulling forward,Traffic ahead of the car is beginning to move forward after light controlling the intersection turned green.,14,20,The car is accelerating and travelling down the road.,Traffic ahead of the car has begun to accelerate and move through the intersection.,20,22,The car is slowing and stopping.,A vehicle in the roadway has stopped and is attempting to turn left but is unable to do so.,22,26,The car is stopped.,The vehicle ahead of the car is stopped in the roadway.,26,28,The car is inching forward slightly.,The vehicle stopped in the roadway has repositioned itself allowing the car to move forward.,28,33,The car is stopped,The vehicle blocking the roadway is stopped.,33,37,The car is slowly moving forward and turning left,"The vehicle ahead of the car is moving, allowing the car to begin to move and turn to the left and onto another street.",37,40,The car is driving forward,The car has completed its left hand turn.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2889953e-4fc2d6e4.mov,0,12,The car is driving forward,because traffic is moving normally.,13,19,The car merges into the lane to its left,because the on ramp ends and there is a gap in traffic.,20,22,The car slows,as traffic in front of it slows.,23,40,The car drives forward slowly,as traffic in front of it moves slowly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/288ef68d-208fa56d.mov,0,19,The car is travelling slowly forward,Traffic ahead of the car is proceeding forward slowly.,19,21,The car is slowing to a stop,The car is approaching an intersection and the light controlling the intersection has turned yellow.,21,40,The car has stopped,The car has arrived at the intersection and the light has turned red.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/288ef68d-6915c0c7.mov,0,8,The car is slowing,Traffic ahead of the car is slowing.,8,18,The car is proceeding forward slowly,Traffic ahead of the car is beginning to move forward slowly through an intersection,18,21,The car is slowing to a stop,The vehicle ahead of the car has stopped to allow another vehicle to make a turn through the intersection ahead.,21,25,The car is moving forward slowly,The vehicle ahead of the car is proceeding forward.,25,38,The car is travelling down the road,Traffic ahead of the car is proceeding allowing the car to move forward.,38,40,The car is slowing to a stop,The car is approaching an intersection with a red light.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/288fd0fe-11b2621e.mov,0,20,The car isn't moving,because it is parked along the curb.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/288fd0fe-ce65508c.mov,0,5,The car is driving forward,because the light is green.,6,9,The car is merging into the lane to its right,because traffic is moving more quickly in that lane.,10,19,The car is driving forward,because the light is green and traffic is moving normally.,20,26,The car slows,when the vehicle in front of it slows.,27,30,The car merges into the lane to its left,because there are no nearby vehicles in that lane.,31,33,The car slows to a stop,when the light turns yellow and then red.,34,40,The car is stopped,while the light is red.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2890344b-4377e24b.mov,0,16,The car is driving slowly,since the road is bumpy.,16,21,The car slows down,since the red is coming up.,21,40,The car is stopped,since the light is red.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/28919ce9-99ce3426.mov,0,18,The car is driving forward slowly,The vehicle ahead of the car is proceeding forward slowly,18,21,The car is steering to the left and coming to a stop,The car is leaving its current lane and moving to an adjacent roadway,21,26,The car is accelerating onto the roadway,The car has completed its lane change,26,30,The car is driving forward,The car has completed its lane change and is driving forward in the left hand lane,30,32,The car is steering left,The car is steering off the roadway onto a ramp descending down from the roadway,32,40,The car is driving forward,The car has completed its lane change maneuver and is driving forward on the descending ramp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/28948a8f-359d87d4.mov,0,3,The car forges ahead,while on the dark road,4,10,The car steers left,while it follows the angle of the road,11,18,The car moves straight forward,as it follows the road direction,19,20,The car starts to pull over to the right,while getting close to the curb,21,23,The car stops moving,when it gets to the side of the road,24,35,The car starts backing up,as it reverses course quite a bit,36,40,The car stopped again,while sitting on the side of the road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/28948a8f-520e3ea0.mov,0,18,The car is going fast down the street,because the street is clear.,19,29,The car abruptly stops and backs up,because it missed a turn and there is no one behind it.,30,40,The car turns left and continues down the road,since the road is clear.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/28948a8f-71a7b958.mov,0,20,The car is sticking to the right side of the road,since that side moves forward.,20,23,The car slows down,due to the speed bump.,23,40,The car is driving forward fast,since it is overcoming many obstacles.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/28948a8f-dfbe9b69.mov,0,4,The car is merging into the right lane,because there are no nearby cars in that lane.,5,20,The car is driving forward,because the vehicle in front of it is moving at a normal speed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2895b5bc-16c48fdf.mov,0,19,The car is driving forward,because traffic in front of it is moving normally.,20,24,The car merges into the lane to its left,because there is no traffic in that lane.,25,40,The car is driving forward,because there are no nearby cars in its lane.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2895b5bc-249964c6.mov,0,8,The car is slowly making a right hand turn,The car is turning right through an intersection and is moving slowly to allow pedestrians to transit the intersection.,8,30,The car is travelling down the road,The car has completed its turn through the intersection and is travelling down the left hand lane,30,35,The car is changing lanes to the right hand lane.,The car is changing lanes to avoid traffic stopped ahead in the roadway at an intersection.,35,40,The car is slowing to a stop.,The car has reached an intersection controlled by a red light.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2895b5bc-3610efd7.mov,0,6,The car is stopped,at a red light.,7,40,The car accelerates and goes down the road,because the light changes to green and the light ahead is also green.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2895b5bc-49bb4c73.mov,0,4,The car is slowing down and coming to a stop,The traffic ahead of the car is stopped at an intersection controlled by a red light.,4,10,The car is stopped.,The car has arrived at the stopped traffic.,10,20,The car is travelling slowly forward,"The light controlling the intersection has turned to green, permitting the traffic to begin to negotiate the intersection.",20,26,The car is turning left,The car is turning left through the intersection.,26,31,The car is driving forward,The car has completed its turn and is driving down the roadway.,31,34,The car is slowing to a stop,The car is arriving at an intersection controlled by a red light.,34,40,The car is stopped,The car has arrived at the intersection controlled by a red light.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2895b5bc-7703556f.mov,0,8,The car is driving forward slowly,Traffic ahead of the car is beginning to move through the intersection ahead,8,24,The car is driving down the road.,The car has passed through the intersection and is proceeding forward.,24,27,The car is slowing to a stop,The car is approaching an intersection and the light controlling the intersection is turning red.,27,40,The car is stopped,The car has arrived at the intersection controlled by a red light.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/2895b5bc-7d0638a5.mov,0,3,The car proceeds slowly through an intersection,as a stopped vehicle is blocking part of the lane ahead.,4,9,The car accelerates and merges into the left lane,because the lane is clear.,10,40,The car proceeds down the street,since traffic is moving normally and the lane ahead is clear.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/289af74b-1eef0d4a.mov,0,2,The car is driving forward slowly,as it prepares to make a right hand turn.,3,9,The car is turning to the right,to enter another road.,10,14,The car is driving forward,because there are no other cars on the road.,15,17,The car is slowing to a stop,for the stop sign ahead.,18,21,The car is driving forward,because there is no cross traffic.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/289af74b-f2c8a214.mov,0,7,The car is stopped with its windshield wipers on,for the red light in the rain.,8,12,The car drives forward slowly,as it waits for an oncoming car to make a left hand turn in front of it.,13,19,The car accelerates,because the light is green and there is no traffic in front of it.,20,27,The car is driving forward,because there are no cars in its lane of traffic.,28,33,The car is slowing to a stop,as it drives over a bump in the road and approaches a red light.,34,40,The car is stopped with its windshield wipers on,because the light is red and it is raining.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/289bd2f1-910c9a7d.mov,0,6,The car pulls into the left lane.,because the driver wants to be in the passing lane.,7,13,The car is stopping,because the light is red.,14,21,The car moves forward,because the driver apparently hit the gas instead of the break.,22,29,The car backs up,because the driver moved too far into the intersection while the right is still red.,30,33,The car is stopped,because the light is red.,34,40,The car accelerates,because the light is red.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/289bd2f1-a24d2558.mov,0,12,The car turns to the right,because it's pulling into a parking lot.,13,20,The car slowly moves around the lot,because the driver is looking for a spot.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/289c48a3-1b2c75f5.mov,0,20,The car drives slowly down the street,since the traffic is very heavy and slow.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/28a01c93-6b334ba7.mov,0,19,The car is travelling down the road,The car is driving forward in the middle lane of three lanes,19,40,The car is gradually slowing to a stop,Traffic ahead of the car is coming to a stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/28ae6b92-37850305.mov,0,20,The car is travelling down the road,The car is driving forward in the left hand lane.,20,23,The car is slowing to a stop,The car is approaching an intersection and the light controlling the intersection has turned red.,23,40,The car is stopped.,The car has arrived at the intersection and the light is red.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/28b10b05-cd28b19b.mov,0,4,The car is slowing to a stop,Traffic ahead of the car is stopped at an intersection.,4,13,The car is slowly pulling forward,Traffic ahead of the car is beginning to advance through the intersection ahead.,13,19,The car is steering to the left,The car is changing lanes to the next lane adjacent to the left.,19,28,The car is moving slowly forward,Traffic ahead of the car is still moving slowly through the intersection,28,40,The car has stopped,Traffic ahead of the car is stopped in the intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/28c133b2-03f44247.mov,0,22,The car is heading down the highway,because traffic is moving at a steady speed.,23,33,The car slows down slightly,because the road is really bumpy.,34,40,The car heads down the street,because the lane is clear.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/28c1f464-7171004a.mov,0,20,The car is stopped,because the light is red.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/28c8409d-666d3f60.mov,0,36,The car is at rest,because it is parked in a parking lot.,37,40,The car slowly moves forward,because it is in a parking lot with pedestrians and other cars.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/28c8d963-92ffd390.mov,0,3,The car is slowing to a stop,so that it can park.,4,20,The car is stopped,because it is parked.,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/28cae318-d26cc319.mov,0,4,The car is stopped,The car is stopped at an intersection controlled by a red light,4,8,The car is accelerating,"The light controlling the intersection ahead has turned green, allowing the car to travel through the intersection.",8,20,The car is travelling down the road,The car has transited the intersection and is proceeding along the roadway.,20,27,The car is slowing and steering to the right,The car is approaching a right hand curve in the roadway ahead.,27,40,The car is travelling forward.,The car has negotiated the curve and is proceeding down the roadway.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/28cb158d-9d5d7aa2.mov,0,3,The car is at a standstill,because the stoplight is red,4,18,The car moves straight forward,while driving down the street,19,20,The car begins to pull over,as it slows down,21,31,The car quits moving,while being parked in the road,32,39,The car pulls out,while it resumes course down the street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/28d8a35e-0fb6220b.mov,0,21,The car is driving slowly,since there are a lot of cars moving slowly as well.,21,22,The car slows down suddenly,since it got too close to the car in front.,22,40,The car is driving very slowly,since there's a lot of traffic slowing it down.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/28d9c749-3c19fdfc.mov,0,20,The car is stopped,because it is parked.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://s3-us-west-2.amazonaws.com/sq8geewpqu/train/28d9c749-a37d272d.mov,0,4,The car drives slowly down a narrow downtown street,because cars are double-parked on both sides.,4,10,The car pulls over the to the curb on the right,because it is parking.,11,40,The car is stopping,because it is parking.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
